year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,ir_time,distance,hour,minute,time_hour
2013,4,28,1357,1350,7,1647,1634,13,UA,517,N406UA,EWR,IAH,193,1400,13,50,"2013-04-28 13:00:00"
2013,4,29,1555,1600,-5,1703,1719,-16,US,2134,N956UW,LGA,BOS,40,184,16,0,"2013-04-29 16:00:00"
2013,5,22,920,756,84,1215,1037,98,B6,281,N592JB,JFK,MCO,127,944,7,56,"2013-05-22 07:00:00"
2013,8,6,643,646,-3,903,908,-5,UA,472,N529UA,EWR,LAS,296,2227,6,46,"2013-08-06 06:00:00"
2013,3,1,1156,1200,-4,1301,1331,-30,UA,699,N836UA,EWR,ORD,106,719,12,0,"2013-03-01 12:00:00"
2013,3,14,2227,2145,42,125,34,51,B6,35,N706JB,JFK,PBI,144,1028,21,45,"2013-03-14 21:00:00"
2013,12,3,902,900,2,1033,1034,-1,UA,1030,N75854,EWR,ORD,115,719,9,0,"2013-12-03 09:00:00"
2013,9,18,557,600,-3,852,923,-31,UA,303,N595UA,JFK,SFO,337,2586,6,0,"2013-09-18 06:00:00"
2013,4,16,2047,2025,22,2332,2337,-5,B6,801,N509JB,JFK,FLL,141,1069,20,25,"2013-04-16 20:00:00"
2013,1,2,1209,1212,-3,1451,1440,11,UA,1492,N14214,EWR,DEN,246,1605,12,12,"2013-01-02 12:00:00"
2013,8,23,1605,1543,22,1903,1909,-6,DL,31,N386DA,JFK,SLC,263,1990,15,43,"2013-08-23 15:00:00"
2013,12,31,2019,2033,-14,2144,2206,-22,FL,1544,N974AT,LGA,CAK,74,397,20,33,"2013-12-31 20:00:00"
2013,2,22,1456,1455,1,1802,1757,5,B6,141,N535JB,JFK,PBI,156,1028,14,55,"2013-02-22 14:00:00"
2013,1,12,1727,1725,2,2044,2055,-11,UA,512,N557UA,JFK,SFO,336,2586,17,25,"2013-01-12 17:00:00"
2013,9,27,728,735,-7,1029,1035,-6,AA,2279,N3HXAA,LGA,MIA,138,1096,7,35,"2013-09-27 07:00:00"
2013,4,20,1617,1530,47,1722,1653,29,EV,5274,N612QX,LGA,SYR,38,198,15,30,"2013-04-20 15:00:00"
2013,9,7,1155,1200,-5,1428,1431,-3,DL,1947,N965DL,LGA,ATL,103,762,12,0,"2013-09-07 12:00:00"
2013,6,6,922,800,82,1130,1017,73,DL,715,N345NB,LGA,MSY,157,1183,8,0,"2013-06-06 08:00:00"
2013,9,2,556,600,-4,659,716,-17,EV,5747,N909EV,LGA,IAD,47,229,6,0,"2013-09-02 06:00:00"
2013,11,15,1503,1500,3,1835,1830,5,DL,419,N713TW,JFK,SEA,336,2422,15,0,"2013-11-15 15:00:00"
2013,6,4,1814,1815,-1,2007,1945,22,WN,2603,N707SA,LGA,BNA,108,764,18,15,"2013-06-04 18:00:00"
2013,12,28,839,824,15,1203,1206,-3,UA,497,N524UA,EWR,SFO,343,2565,8,24,"2013-12-28 08:00:00"
2013,12,20,1706,1704,2,1908,1908,0,US,894,N156UW,LGA,CLT,89,544,17,4,"2013-12-20 17:00:00"
2013,2,4,727,730,-3,945,1004,-19,DL,807,N336NB,EWR,ATL,120,746,7,30,"2013-02-04 07:00:00"
2013,1,14,1901,1904,-3,2102,2109,-7,EV,4437,N17984,EWR,CLT,92,529,19,4,"2013-01-14 19:00:00"
2013,4,7,1658,1700,-2,2007,2025,-18,AA,181,N320AA,JFK,LAX,339,2475,17,0,"2013-04-07 17:00:00"
2013,7,29,1537,1540,-3,1810,1741,29,US,1899,N730US,LGA,CLT,84,544,15,40,"2013-07-29 15:00:00"
2013,8,7,1106,1100,6,1334,1349,-15,DL,695,N955DL,JFK,MCO,124,944,11,0,"2013-08-07 11:00:00"
2013,6,11,1036,1043,-7,1158,1159,-1,EV,3817,N13956,EWR,MKE,120,725,10,43,"2013-06-11 10:00:00"
2013,3,1,1534,1539,-5,1734,1735,-1,UA,404,N848UA,LGA,CLE,73,419,15,39,"2013-03-01 15:00:00"
2013,7,18,1527,1535,-8,1702,1725,-23,MQ,3416,N711MQ,LGA,RDU,64,431,15,35,"2013-07-18 15:00:00"
2013,2,14,654,700,-6,816,807,9,US,2116,N954UW,LGA,BOS,34,184,7,0,"2013-02-14 07:00:00"
2013,7,11,2030,1930,60,2336,2232,64,DL,1435,N914DL,LGA,TPA,146,1010,19,30,"2013-07-11 19:00:00"
2013,8,17,1021,1025,-4,1148,1205,-17,AA,325,N3EJAA,LGA,ORD,110,733,10,25,"2013-08-17 10:00:00"
2013,7,7,1309,1315,-6,1453,1505,-12,US,1291,N111US,EWR,CLT,77,529,13,15,"2013-07-07 13:00:00"
2013,1,5,1212,1200,12,1329,1306,23,B6,1174,N324JB,EWR,BOS,41,200,12,0,"2013-01-05 12:00:00"
2013,1,28,2118,2125,-7,2205,2224,-19,EV,4404,N15980,EWR,PVD,28,160,21,25,"2013-01-28 21:00:00"
2013,8,1,2300,1905,235,2400,2045,195,WN,542,N903WN,LGA,MKE,108,738,19,5,"2013-08-01 19:00:00"
2013,3,25,712,715,-3,912,918,-6,DL,831,N926DL,LGA,DTW,85,502,7,15,"2013-03-25 07:00:00"
2013,1,15,1709,1708,1,2007,2023,-16,B6,15,N231JB,JFK,FLL,154,1069,17,8,"2013-01-15 17:00:00"
2013,2,27,1703,1647,16,1857,1900,-3,DL,1473,N365NB,LGA,MEM,140,963,16,47,"2013-02-27 16:00:00"
2013,12,29,1151,1200,-9,1453,1505,-12,DL,1685,N962DL,LGA,MCO,151,950,12,0,"2013-12-29 12:00:00"
2013,11,14,1205,1205,0,1438,1452,-14,9E,3508,N295PQ,LGA,JAX,119,833,12,5,"2013-11-14 12:00:00"
2013,9,17,854,859,-5,954,1017,-23,DL,2445,N301NB,JFK,BOS,37,187,8,59,"2013-09-17 08:00:00"
2013,3,13,1452,1455,-3,1622,1645,-23,AA,337,N424AA,LGA,ORD,108,733,14,55,"2013-03-13 14:00:00"
2013,4,19,1558,1600,-2,1702,1719,-17,US,2134,N955UW,LGA,BOS,45,184,16,0,"2013-04-19 16:00:00"
2013,4,8,640,630,10,913,914,-1,UA,216,N494UA,EWR,PHX,308,2133,6,30,"2013-04-08 06:00:00"
2013,3,20,954,959,-5,1108,1124,-16,EV,5736,N827AS,LGA,IAD,50,229,9,59,"2013-03-20 09:00:00"
2013,12,22,1108,1111,-3,1242,1244,-2,9E,3603,N906XJ,LGA,ROC,46,254,11,11,"2013-12-22 11:00:00"
2013,9,9,1853,1859,-6,2114,2126,-12,FL,685,N955AT,LGA,ATL,101,762,18,59,"2013-09-09 18:00:00"
2013,4,26,1236,1228,8,1448,1437,11,EV,4464,N11547,EWR,IND,113,645,12,28,"2013-04-26 12:00:00"
2013,9,6,1658,1700,-2,1807,1839,-32,UA,689,N824UA,LGA,ORD,107,733,17,0,"2013-09-06 17:00:00"
2013,2,11,555,600,-5,751,801,-10,EV,4911,N748EV,EWR,DTW,94,488,6,0,"2013-02-11 06:00:00"
2013,6,13,1027,1030,-3,1257,1239,18,DL,2343,N342NB,EWR,ATL,106,746,10,30,"2013-06-13 10:00:00"
2013,4,23,1039,1030,9,1411,1410,1,VX,23,N853VA,JFK,SFO,370,2586,10,30,"2013-04-23 10:00:00"
2013,3,11,1542,1535,7,1840,1807,33,9E,4147,N8884E,JFK,IND,102,665,15,35,"2013-03-11 15:00:00"
2013,6,15,1801,1810,-9,2045,2126,-41,UA,205,N457UA,EWR,SNA,310,2434,18,10,"2013-06-15 18:00:00"
2013,5,25,1723,1715,8,2031,2034,-3,DL,1863,N323NB,JFK,SAT,208,1587,17,15,"2013-05-25 17:00:00"
2013,7,16,1554,1559,-5,1837,1910,-33,DL,706,N3766,JFK,AUS,183,1521,15,59,"2013-07-16 15:00:00"
2013,12,2,1152,1200,-8,1355,1359,-4,US,2069,N107US,JFK,CLT,80,541,12,0,"2013-12-02 12:00:00"
2013,11,20,1122,1125,-3,1317,1310,7,AA,327,N3FPAA,LGA,ORD,119,733,11,25,"2013-11-20 11:00:00"
2013,7,16,859,845,14,1100,1044,16,US,1429,N725UW,LGA,CLT,72,544,8,45,"2013-07-16 08:00:00"
2013,1,8,619,630,-11,821,831,-10,US,1507,N188US,EWR,CLT,88,529,6,30,"2013-01-08 06:00:00"
2013,10,18,1400,1417,-17,1640,1646,-6,UA,587,N843UA,EWR,LAS,303,2227,14,17,"2013-10-18 14:00:00"
2013,6,1,1633,1639,-6,1904,1930,-26,B6,547,N708JB,EWR,PBI,131,1023,16,39,"2013-06-01 16:00:00"
2013,1,13,1710,1707,3,1824,1815,9,EV,4373,N13161,EWR,DCA,46,199,17,7,"2013-01-13 17:00:00"
2013,6,21,2111,2050,21,2258,2302,-4,EV,4085,N16170,EWR,OMA,148,1134,20,50,"2013-06-21 20:00:00"
2013,3,31,1435,1436,-1,1628,1612,16,EV,4645,N14562,EWR,RDU,66,416,14,36,"2013-03-31 14:00:00"
2013,1,14,1852,1900,-8,2010,2015,-5,US,2187,N765US,LGA,DCA,54,214,19,0,"2013-01-14 19:00:00"
2013,7,23,1239,1115,84,1426,1305,81,MQ,3281,N713MQ,LGA,CMH,75,479,11,15,"2013-07-23 11:00:00"
2013,8,10,1230,1230,0,1350,1400,-10,9E,3319,N934XJ,JFK,BUF,57,301,12,30,"2013-08-10 12:00:00"
2013,2,20,1503,1455,8,1824,1825,-1,AA,1769,N5FAAA,JFK,MIA,157,1089,14,55,"2013-02-20 14:00:00"
2013,8,14,1931,1709,142,2243,1954,169,B6,327,N508JB,EWR,MCO,140,937,17,9,"2013-08-14 17:00:00"
2013,4,6,1659,1706,-7,1950,2004,-14,UA,381,N594UA,LGA,IAH,196,1416,17,6,"2013-04-06 17:00:00"
2013,11,22,1709,1710,-1,1901,1911,-10,B6,1119,N179JB,JFK,CLT,88,541,17,10,"2013-11-22 17:00:00"
2013,4,2,1823,1829,-6,2019,2045,-26,9E,4059,N8696C,LGA,DAY,93,549,18,29,"2013-04-02 18:00:00"
2013,3,21,1816,1755,21,2102,2048,14,B6,547,N509JB,EWR,PBI,139,1023,17,55,"2013-03-21 17:00:00"
2013,8,14,1533,1530,3,1808,1755,13,MQ,3202,N618MQ,JFK,IND,104,665,15,30,"2013-08-14 15:00:00"
2013,3,5,1540,1435,65,1827,1707,80,EV,3810,N11539,EWR,JAX,126,820,14,35,"2013-03-05 14:00:00"
2013,5,18,1609,1614,-5,1815,1823,-8,EV,4571,N14179,EWR,SAV,110,708,16,14,"2013-05-18 16:00:00"
2013,9,16,1701,1656,5,2002,2001,1,UA,1554,N78285,EWR,PDX,324,2434,16,56,"2013-09-16 16:00:00"
2013,10,5,904,900,4,1015,1034,-19,UA,544,N842UA,LGA,ORD,112,733,9,0,"2013-10-05 09:00:00"
2013,4,4,955,955,0,1134,1110,24,MQ,4670,N502MQ,LGA,BNA,122,764,9,55,"2013-04-04 09:00:00"
2013,6,9,2125,2124,1,2330,2358,-28,UA,1139,N78524,EWR,DEN,215,1605,21,24,"2013-06-09 21:00:00"
2013,4,29,1853,1859,-6,2113,2122,-9,FL,645,N978AT,LGA,ATL,109,762,18,59,"2013-04-29 18:00:00"
2013,2,2,1257,1300,-3,1548,1610,-22,WN,1011,N403WN,EWR,HOU,209,1411,13,0,"2013-02-02 13:00:00"
2013,10,8,1443,1450,-7,1651,1645,6,MQ,3588,N544MQ,LGA,MSP,159,1020,14,50,"2013-10-08 14:00:00"
2013,7,30,1036,1035,1,1327,1346,-19,UA,1150,N75435,EWR,SFO,332,2565,10,35,"2013-07-30 10:00:00"
2013,5,24,2246,2245,1,2357,2,-5,B6,608,N298JB,JFK,PWM,48,273,22,45,"2013-05-24 22:00:00"
2013,1,17,1139,1127,12,1357,1353,4,UA,1625,N76254,EWR,DEN,242,1605,11,27,"2013-01-17 11:00:00"
2013,7,5,853,900,-7,1242,1305,-23,AA,1357,N5FFAA,JFK,SJU,200,1598,9,0,"2013-07-05 09:00:00"
2013,12,6,1819,1705,74,2104,2006,58,B6,305,N634JB,EWR,FLL,143,1065,17,5,"2013-12-06 17:00:00"
2013,11,3,1725,1729,-4,1838,1900,-22,EV,4195,N10156,EWR,BNA,111,748,17,29,"2013-11-03 17:00:00"
2013,12,20,1156,1159,-3,1438,1440,-2,DL,1947,N944DL,LGA,ATL,121,762,11,59,"2013-12-20 11:00:00"
2013,6,26,1448,1416,32,1600,1535,25,EV,5712,N826AS,JFK,IAD,46,228,14,16,"2013-06-26 14:00:00"
2013,11,3,1628,1625,3,1840,1841,-1,UA,485,N519UA,EWR,DEN,221,1605,16,25,"2013-11-03 16:00:00"
2013,2,10,1025,1030,-5,1237,1252,-15,DL,2343,N342NB,EWR,ATL,116,746,10,30,"2013-02-10 10:00:00"
2013,2,8,1315,1305,10,1429,1425,4,B6,32,N328JB,JFK,ROC,48,264,13,5,"2013-02-08 13:00:00"
2013,7,15,815,820,-5,1010,1042,-32,9E,4105,N8492C,JFK,CHS,90,636,8,20,"2013-07-15 08:00:00"
2013,11,2,1922,1930,-8,2027,2045,-18,YV,3771,N512MJ,LGA,IAD,47,229,19,30,"2013-11-02 19:00:00"
2013,10,9,1024,1025,-1,1316,1340,-24,UA,642,N598UA,JFK,SFO,333,2586,10,25,"2013-10-09 10:00:00"
2013,6,11,1511,1450,21,1801,1745,16,UA,1242,N26210,EWR,FLL,153,1065,14,50,"2013-06-11 14:00:00"
2013,12,29,754,751,3,1109,1137,-28,UA,497,N843UA,EWR,SFO,336,2565,7,51,"2013-12-29 07:00:00"
2013,2,22,1455,1453,2,1731,1725,6,EV,3828,N18556,EWR,JAX,131,820,14,53,"2013-02-22 14:00:00"
2013,3,25,907,900,7,1112,1135,-23,UA,1643,N69059,EWR,DEN,202,1605,9,0,"2013-03-25 09:00:00"
2013,5,16,1608,1610,-2,1739,1807,-28,9E,3400,N907XJ,JFK,MKE,122,745,16,10,"2013-05-16 16:00:00"
2013,1,23,1759,1643,76,1957,1846,71,EV,4411,N14203,EWR,MEM,150,946,16,43,"2013-01-23 16:00:00"
2013,6,10,NA,1700,NA,NA,1830,NA,MQ,4410,N817MQ,JFK,DCA,NA,213,17,0,"2013-06-10 17:00:00"
2013,3,13,1158,1200,-2,1303,1314,-11,EV,4229,N16546,EWR,BUF,51,282,12,0,"2013-03-13 12:00:00"
2013,2,11,NA,955,NA,NA,1100,NA,9E,3667,NA,JFK,PHL,NA,94,9,55,"2013-02-11 09:00:00"
2013,5,6,1708,1635,33,1842,1814,28,EV,4702,N14905,EWR,GSO,68,445,16,35,"2013-05-06 16:00:00"
2013,9,3,1820,1827,-7,2031,2034,-3,US,425,N520UW,JFK,CLT,84,541,18,27,"2013-09-03 18:00:00"
2013,7,8,1533,1459,34,1838,1746,52,B6,581,N247JB,JFK,HOU,204,1428,14,59,"2013-07-08 14:00:00"
2013,3,4,1635,1645,-10,1803,1800,3,EV,4216,N14568,EWR,BUF,54,282,16,45,"2013-03-04 16:00:00"
2013,5,26,1442,1445,-3,1547,1612,-25,9E,3404,N906XJ,JFK,BOS,36,187,14,45,"2013-05-26 14:00:00"
2013,1,6,1817,1815,2,2146,2130,16,AS,7,N551AS,EWR,SEA,350,2402,18,15,"2013-01-06 18:00:00"
2013,11,2,1212,1206,6,1433,1434,-1,UA,1605,N87527,EWR,LAS,301,2227,12,6,"2013-11-02 12:00:00"
2013,7,8,2148,2005,103,2306,2149,77,B6,105,N521JB,JFK,ORD,110,740,20,5,"2013-07-08 20:00:00"
2013,7,25,841,845,-4,1056,1044,12,US,1429,N710UW,LGA,CLT,92,544,8,45,"2013-07-25 08:00:00"
2013,8,28,1005,1000,5,1115,1128,-13,UA,301,N465UA,EWR,ORD,112,719,10,0,"2013-08-28 10:00:00"
2013,3,14,1940,1855,45,2146,2100,46,US,1491,N537UW,LGA,CLT,74,544,18,55,"2013-03-14 18:00:00"
2013,12,22,1813,1810,3,2023,2029,-6,DL,2019,N918DL,LGA,MSP,158,1020,18,10,"2013-12-22 18:00:00"
2013,7,14,1142,1148,-6,1404,1425,-21,UA,1463,N14106,EWR,MCO,127,937,11,48,"2013-07-14 11:00:00"
2013,8,9,1129,1135,-6,1327,1341,-14,DL,2219,N354NW,LGA,MSP,148,1020,11,35,"2013-08-09 11:00:00"
2013,3,18,616,615,1,821,820,1,US,829,N709UW,JFK,CLT,97,541,6,15,"2013-03-18 06:00:00"
2013,2,15,1410,1414,-4,1614,1615,-1,EV,4229,N14158,EWR,CHS,105,628,14,14,"2013-02-15 14:00:00"
2013,7,24,1520,1525,-5,1705,1725,-20,MQ,3199,N523MQ,LGA,CLT,85,544,15,25,"2013-07-24 15:00:00"
2013,1,29,1850,1855,-5,2329,2355,-26,AA,1613,N633AA,JFK,SJU,180,1598,18,55,"2013-01-29 18:00:00"
2013,9,26,2036,1830,126,2315,2142,93,DL,1543,N667DN,JFK,SEA,313,2422,18,30,"2013-09-26 18:00:00"
2013,9,22,1450,1455,-5,1605,1634,-29,9E,3393,N929XJ,JFK,DCA,49,213,14,55,"2013-09-22 14:00:00"
2013,5,17,2215,1940,155,2346,2130,136,MQ,4423,N850MQ,JFK,RDU,68,427,19,40,"2013-05-17 19:00:00"
2013,3,16,1142,1130,12,1319,1320,-1,EV,4949,N718EV,LGA,RDU,69,431,11,30,"2013-03-16 11:00:00"
2013,10,5,837,845,-8,935,955,-20,9E,3841,N8930E,JFK,PHL,26,94,8,45,"2013-10-05 08:00:00"
2013,7,20,1154,1155,-1,1443,1455,-12,AA,2147,N3DLAA,EWR,MIA,139,1085,11,55,"2013-07-20 11:00:00"
2013,3,13,729,730,-1,844,843,1,B6,44,N607JB,JFK,SYR,45,209,7,30,"2013-03-13 07:00:00"
2013,6,21,751,750,1,943,944,-1,B6,1273,N231JB,JFK,CHS,92,636,7,50,"2013-06-21 07:00:00"
2013,8,22,1025,1025,0,1227,1225,2,MQ,3689,N516MQ,LGA,DTW,76,502,10,25,"2013-08-22 10:00:00"
2013,9,24,1006,1015,-9,1202,1202,0,EV,5208,N753EV,LGA,RIC,49,292,10,15,"2013-09-24 10:00:00"
2013,6,14,1924,1910,14,2225,2237,-12,DL,1091,N346NB,JFK,SAT,198,1587,19,10,"2013-06-14 19:00:00"
2013,5,17,1932,1929,3,2222,2229,-7,AA,2075,N4XPAA,EWR,DFW,187,1372,19,29,"2013-05-17 19:00:00"
2013,3,14,923,929,-6,1155,1212,-17,UA,652,N549UA,EWR,LAS,292,2227,9,29,"2013-03-14 09:00:00"
2013,4,14,1935,1940,-5,2119,2130,-11,MQ,4423,N839MQ,JFK,RDU,68,427,19,40,"2013-04-14 19:00:00"
2013,3,6,1446,1455,-9,1653,1729,-36,B6,119,N274JB,JFK,MSY,158,1182,14,55,"2013-03-06 14:00:00"
2013,7,22,627,630,-3,744,753,-9,EV,4422,N14920,EWR,PIT,60,319,6,30,"2013-07-22 06:00:00"
2013,1,6,809,810,-1,1044,1042,2,DL,269,N316NB,JFK,ATL,125,760,8,10,"2013-01-06 08:00:00"
2013,1,15,721,731,-10,1046,1045,1,B6,1601,N645JB,LGA,RSW,172,1080,7,31,"2013-01-15 07:00:00"
2013,9,12,1206,1205,1,1523,1410,73,WN,1787,N916WN,EWR,DEN,266,1605,12,5,"2013-09-12 12:00:00"
2013,1,6,1436,1445,-9,1629,1647,-18,US,1445,N564UW,LGA,CLT,94,544,14,45,"2013-01-06 14:00:00"
2013,4,15,1117,1106,11,1354,1405,-11,UA,1143,N14237,EWR,PBI,140,1023,11,6,"2013-04-15 11:00:00"
2013,11,12,1201,1200,1,1315,1308,7,B6,316,N228JB,JFK,SYR,49,209,12,0,"2013-11-12 12:00:00"
2013,9,11,2254,2159,55,2336,2303,33,EV,6043,N10575,EWR,ALB,27,143,21,59,"2013-09-11 21:00:00"
2013,3,9,602,600,2,748,759,-11,DL,731,N319NB,LGA,DTW,77,502,6,0,"2013-03-09 06:00:00"
2013,3,25,833,838,-5,937,957,-20,UA,709,N428UA,EWR,BOS,34,200,8,38,"2013-03-25 08:00:00"
2013,8,10,1916,1915,1,2243,2230,13,AA,21,N338AA,JFK,LAX,315,2475,19,15,"2013-08-10 19:00:00"
2013,4,6,1526,1532,-6,1815,1844,-29,UA,1739,N38454,EWR,RSW,154,1068,15,32,"2013-04-06 15:00:00"
2013,2,28,1358,1359,-1,1508,1534,-26,UA,1734,N77530,EWR,ORD,114,719,13,59,"2013-02-28 13:00:00"
2013,4,28,951,952,-1,1222,1237,-15,UA,1181,N76526,EWR,MCO,136,937,9,52,"2013-04-28 09:00:00"
2013,1,20,1317,1320,-3,1636,1650,-14,VX,411,N851VA,JFK,LAX,359,2475,13,20,"2013-01-20 13:00:00"
2013,8,18,936,940,-4,1048,1051,-3,9E,3608,N8977A,JFK,PHL,33,94,9,40,"2013-08-18 09:00:00"
2013,10,22,1458,1505,-7,1647,1655,-8,MQ,3391,N724MQ,LGA,CMH,84,479,15,5,"2013-10-22 15:00:00"
2013,5,11,2009,1755,134,2258,2127,91,UA,512,N560UA,JFK,SFO,323,2586,17,55,"2013-05-11 17:00:00"
2013,1,10,1952,2000,-8,2106,2117,-11,US,2189,N747UW,LGA,DCA,45,214,20,0,"2013-01-10 20:00:00"
2013,9,17,1752,1748,4,2034,2102,-28,UA,1165,N37413,EWR,LAX,310,2454,17,48,"2013-09-17 17:00:00"
2013,5,15,2053,2059,-6,2247,2256,-9,EV,4368,N16541,EWR,DAY,81,533,20,59,"2013-05-15 20:00:00"
2013,11,24,1225,1230,-5,1454,1516,-22,B6,127,N603JB,EWR,MCO,133,937,12,30,"2013-11-24 12:00:00"
2013,5,7,1248,1250,-2,1348,1408,-20,EV,4104,N14180,EWR,BNA,95,748,12,50,"2013-05-07 12:00:00"
2013,5,17,1554,1545,9,1901,1916,-15,DL,1773,N3761R,JFK,SLC,277,1990,15,45,"2013-05-17 15:00:00"
2013,12,3,1536,1530,6,1839,1829,10,B6,83,N634JB,JFK,MCO,135,944,15,30,"2013-12-03 15:00:00"
2013,9,3,2003,2010,-7,2114,2134,-20,B6,418,N203JB,JFK,BOS,40,187,20,10,"2013-09-03 20:00:00"
2013,1,23,1252,1300,-8,1413,1407,6,US,2175,N725UW,LGA,DCA,46,214,13,0,"2013-01-23 13:00:00"
2013,2,14,1036,1041,-5,1252,1254,-2,EV,4463,N13968,EWR,IND,114,645,10,41,"2013-02-14 10:00:00"
2013,10,1,1830,1830,0,2056,2122,-26,B6,153,N643JB,JFK,PBI,126,1028,18,30,"2013-10-01 18:00:00"
2013,8,9,1833,1830,3,2037,1940,57,MQ,3044,N908MQ,JFK,BWI,45,184,18,30,"2013-08-09 18:00:00"
2013,6,25,1531,1520,11,1821,1814,7,UA,1600,N14106,EWR,LAX,318,2454,15,20,"2013-06-25 15:00:00"
2013,6,12,910,915,-5,1103,1115,-12,MQ,3565,N9EAMQ,LGA,CLT,72,544,9,15,"2013-06-12 09:00:00"
2013,6,14,554,600,-6,658,725,-27,UA,635,N442UA,LGA,ORD,110,733,6,0,"2013-06-14 06:00:00"
2013,6,19,2048,2010,38,2219,2150,29,UA,518,N853UA,EWR,ORD,107,719,20,10,"2013-06-19 20:00:00"
2013,3,19,1625,1629,-4,1916,1937,-21,UA,1624,N87513,EWR,FLL,161,1065,16,29,"2013-03-19 16:00:00"
2013,8,15,755,800,-5,1003,1019,-16,9E,3507,N604LR,JFK,MSY,166,1182,8,0,"2013-08-15 08:00:00"
2013,3,13,1541,1529,12,1735,1733,2,EV,4667,N17138,EWR,MSP,144,1008,15,29,"2013-03-13 15:00:00"
2013,4,24,1852,1700,112,2029,1838,111,UA,555,N403UA,LGA,ORD,117,733,17,0,"2013-04-24 17:00:00"
2013,5,24,1417,1415,2,1629,1619,10,B6,1275,N184JB,JFK,CHS,104,636,14,15,"2013-05-24 14:00:00"
2013,11,23,931,906,25,1139,1113,26,EV,5133,N606LR,EWR,DTW,102,488,9,6,"2013-11-23 09:00:00"
2013,6,26,1628,1630,-2,1913,1930,-17,AA,881,N3BVAA,JFK,DFW,177,1391,16,30,"2013-06-26 16:00:00"
2013,2,16,1053,1100,-7,1206,1215,-9,MQ,3792,N510MQ,JFK,DCA,52,213,11,0,"2013-02-16 11:00:00"
2013,2,19,828,830,-2,1022,1023,-1,9E,4220,N8924B,JFK,RDU,78,427,8,30,"2013-02-19 08:00:00"
2013,2,15,1003,1002,1,1306,1300,6,UA,1428,N24211,EWR,TPA,162,997,10,2,"2013-02-15 10:00:00"
2013,11,11,807,810,-3,1104,1108,-4,DL,1109,N340NB,LGA,TPA,149,1010,8,10,"2013-11-11 08:00:00"
2013,6,21,1503,1503,0,1700,1658,2,EV,4430,N19554,EWR,DTW,87,488,15,3,"2013-06-21 15:00:00"
2013,4,18,1832,1830,2,2144,2200,-16,AA,269,N3EGAA,JFK,SEA,329,2422,18,30,"2013-04-18 18:00:00"
2013,12,5,1948,1855,53,2136,2059,37,US,2039,N194UW,LGA,CLT,88,544,18,55,"2013-12-05 18:00:00"
2013,7,29,1529,1530,-1,1840,1850,-10,DL,95,N199DN,JFK,LAX,327,2475,15,30,"2013-07-29 15:00:00"
2013,7,11,1606,1529,37,1916,1821,55,B6,573,N595JB,EWR,TPA,139,997,15,29,"2013-07-11 15:00:00"
2013,2,6,2153,2159,-6,2253,2315,-22,EV,4162,N11535,EWR,BTV,46,266,21,59,"2013-02-06 21:00:00"
2013,3,24,1855,1855,0,2207,2240,-33,VX,29,N635VA,JFK,SFO,336,2586,18,55,"2013-03-24 18:00:00"
2013,7,18,954,959,-5,1138,1201,-23,US,1222,N757UW,LGA,CLT,76,544,9,59,"2013-07-18 09:00:00"
2013,4,11,1731,1700,31,1825,1819,6,US,2136,N944UW,LGA,BOS,33,184,17,0,"2013-04-11 17:00:00"
2013,2,22,1459,1500,-1,1815,1837,-22,DL,2344,N718TW,JFK,LAX,341,2475,15,0,"2013-02-22 15:00:00"
2013,5,31,610,610,0,832,847,-15,B6,79,N763JB,JFK,MCO,123,944,6,10,"2013-05-31 06:00:00"
2013,2,25,NA,1959,NA,NA,2144,NA,MQ,4423,N804MQ,JFK,RDU,NA,427,19,59,"2013-02-25 19:00:00"
2013,7,14,802,805,-3,902,916,-14,EV,5976,N12136,EWR,ALB,34,143,8,5,"2013-07-14 08:00:00"
2013,12,4,2055,2100,-5,2157,2206,-9,UA,994,N410UA,EWR,BOS,37,200,21,0,"2013-12-04 21:00:00"
2013,8,23,1021,1014,7,1207,1208,-1,US,2075,N124US,JFK,CLT,84,541,10,14,"2013-08-23 10:00:00"
2013,4,1,526,530,-4,812,827,-15,UA,1714,N76517,LGA,IAH,206,1416,5,30,"2013-04-01 05:00:00"
2013,12,9,1946,1900,46,2147,2056,51,9E,2928,N602LR,JFK,ORD,140,740,19,0,"2013-12-09 19:00:00"
2013,10,10,1451,1440,11,1636,1638,-2,DL,1231,N355NB,LGA,DTW,73,502,14,40,"2013-10-10 14:00:00"
2013,9,25,755,759,-4,1030,1049,-19,AA,1111,N3KSAA,LGA,DFW,183,1389,7,59,"2013-09-25 07:00:00"
2013,6,9,743,745,-2,1039,1045,-6,DL,183,N696DL,JFK,SEA,334,2422,7,45,"2013-06-09 07:00:00"
2013,2,26,1529,1525,4,1657,1706,-9,9E,3904,N812AY,LGA,RIC,55,292,15,25,"2013-02-26 15:00:00"
2013,1,5,1128,1130,-2,1434,1445,-11,UA,362,N532UA,JFK,LAX,347,2475,11,30,"2013-01-05 11:00:00"
2013,7,18,1531,1529,2,1850,1840,10,UA,1151,N37420,EWR,SEA,335,2402,15,29,"2013-07-18 15:00:00"
2013,1,2,1821,1830,-9,2000,2015,-15,MQ,4674,N537MQ,LGA,CLE,74,419,18,30,"2013-01-02 18:00:00"
